Series Name,Series Code,Country Name,Country Code,2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Australia,AUS,20.5249934235803,20.266136088406,20.0401118415676,19.8623989782604,19.7160406649596,19.5764254508288,19.5800122738441,19.5322981585254,19.4747845050253,19.4518930940458,19.4748500149471,19.5351757130762,19.6466541573169,19.7734175935011,19.8601484737331,19.8790892714762
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Austria,AUT,16.8515218744291,16.6189778847824,16.3287139748513,16.0103778675768,15.7182132724701,15.4826159493803,15.2665060467738,15.0921285020362,14.9642992237776,14.8715891422264,14.8069413009667,14.8583194032969,14.9163824606392,14.9777993496715,15.0329751575051,15.0721074957694
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Azerbaijan,AZE,27.8726226933526,27.0869381099153,26.3037003259294,25.5763918834376,24.9866940927205,24.578745902317,24.3656271612881,24.320373676508,24.4054023854037,24.5299849670513,24.6313208296605,24.8799993235622,24.9943656403913,25.028408793267,25.0532413951498,25.0850401922023
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,"Bahamas, The",BHS,29.0322171727735,28.7606021194905,28.5773631704024,28.3736671247097,28.0914724107406,27.7163138709471,27.2420540422675,26.6740045615986,26.0446151772476,25.4318447249875,24.8832650544029,24.2798824920835,23.822983644759,23.4499951954389,23.0576547059134,22.6088867724092
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Bahrain,BHR,22.2701913356049,20.6156679557508,19.2683782300214,18.2140823108125,17.373911817573,16.6664728809859,16.7636680204563,16.850365371016,16.9853667073798,17.1647579449024,17.3480908313611,16.8316161896322,16.1788583284567,15.4880597732078,14.8994545869964,14.470491806258
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Bangladesh,BGD,34.214953122223,33.8169062322044,33.4035057012178,32.9758067182168,32.5409763845715,32.1034057780871,31.5609016968199,31.0385734190198,30.5249581247441,30.0071125770114,29.4831067971803,28.9766531486812,28.4656848029954,27.961512157683,27.4807532492353,27.0295785537361
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Barbados,BRB,21.7277565851967,21.5620752577552,21.3924618606043,21.2360847388213,21.1117208240023,21.0066033415567,20.6878279620539,20.3872671263019,20.0717998961753,19.7289475027156,19.3576060720621,18.9888471523256,18.6293163945219,18.2754015520664,17.9334788528452,17.6037502516465
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Belarus,BLR,17.1736425696676,16.8522572482179,16.6127674374687,16.4702970274525,16.4232901190672,16.4707147539427,16.6585364571921,16.9316426945304,17.2691982791157,17.6281556745906,17.9784633086476,18.243046040798,18.4302264908772,18.5707174710543,18.7303021673383,18.9403839234144
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Belgium,BEL,17.8638194824935,17.8086381731219,17.7405999888787,17.6707586177185,17.613762298817,17.5739548369767,17.6063159369952,17.6236067804881,17.6379422385506,17.6578853879653,17.6839380647561,17.6957771367725,17.7145078517054,17.7337807890196,17.7377348319061,17.7129293469131
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Belize,BLZ,39.0839887286033,38.4570175018964,37.8329200991762,37.2089242634101,36.5774240231548,35.9385847466032,35.2475547345789,34.5897689397752,33.9370812801464,33.2655131569253,32.582229994171,32.0197875397275,31.42992909619,30.8378494533486,30.2860289992331,29.7899990392443
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Benin,BEN,45.4296933661863,45.3471610484722,45.2390614650458,45.1052478646184,44.9452003427723,44.7610484425567,44.6313781649551,44.4609583215783,44.2603139330486,44.0406979865143,43.8075744592356,43.6131704992594,43.3929516134501,43.1496226208678,42.8850825698289,42.6018392375073
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Bhutan,BTN,33.9082554782721,33.157591497222,32.3982467484164,31.6335521451014,30.8664807009076,30.1041704273737,29.2886983349711,28.4794240579412,27.7006168711312,26.9831005914661,26.3386091276971,25.6938413709822,25.1536759282026,24.6899777394262,24.2464792905252,23.7910492163858
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Bolivia,BOL,36.8282201077865,36.519008739045,36.1665366990782,35.7834665720548,35.3875936656632,34.9889737367265,34.5793224736985,34.1818884734207,33.7847116120976,33.3697826361986,32.9305104985061,32.5149003746313,32.0704698828116,31.6122803758743,31.1659037260466,30.745188774567
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Bosnia and Herzegovina,BIH,18.5542696328497,17.9204539802205,17.5078194448127,17.2204109345377,16.9082188794419,16.5148606486156,16.4960923221237,16.3227067786465,16.0756276750664,15.9143090530606,15.9121606953489,15.5818772168609,15.465708481908,15.4558378751823,15.400430109123,15.2360655268332
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Botswana,BWA,37.8956873592648,37.5324952675709,37.1345121859309,36.7367198541436,36.3882735147868,36.1049488405785,36.1507541469694,36.272216081902,36.4306419877941,36.5719706177982,36.670302854636,36.4120325397177,36.0790761895171,35.6959102811435,35.2914777276334,34.8750196427176
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Brazil,BRA,28.1995620273504,27.6674329433341,27.162394827913,26.668965297392,26.1681965179684,25.6560723307009,25.1453881291555,24.6484620378646,24.1632047258137,23.6937006893704,23.2457484843953,22.8750449284512,22.5097045851201,22.1601441194372,21.8359539032649,21.5375145892285
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Brunei Darussalam,BRN,27.9382499503833,27.6071839353361,27.1539872868362,26.6852536144609,26.275302620606,25.9248003427677,25.4207506515561,25.016677140233,24.6660666580951,24.2951432246435,23.8713234612747,23.6637725757409,23.2865789569062,22.8322506549905,22.4369060635962,22.1576566058849
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Bulgaria,BGR,14.3875987394711,14.2811058455986,14.1994740051775,14.1631152023058,14.1828060585442,14.2516163149347,14.4283489595148,14.5782054714869,14.7267402319248,14.8970102608196,15.0901264952305,15.1420622522438,15.2809301891717,15.4415136325997,15.5382826272759,15.5357795408048
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Burkina Faso,BFA,47.8963540185651,47.8718332560243,47.8053379046412,47.7050479055318,47.5737030141452,47.4124921374392,47.3290079727328,47.1905598447179,47.0109315117328,46.8029562668109,46.5711296393788,46.3497772131657,46.1070422346865,45.8366415153526,45.5310001976788,45.1903465418341
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Burundi,BDI,47.7490055263994,47.2711972250159,46.8069135680268,46.3892536887854,46.0556707521968,45.8199923458161,45.8579545018415,45.9380434395199,46.0465263091443,46.1529573486211,46.2340592378648,46.2753045710732,46.2653033382189,46.2046771698736,46.0958652125166,45.9392453792155
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Cabo Verde,CPV,39.0162813820532,37.6240083689303,36.1968546057559,34.7984316625973,33.5406676826876,32.4799037656564,31.7708103952884,31.235513155141,30.8354023830776,30.486992868112,30.1349450716539,29.7725915997432,29.3847774324435,28.9904202062551,28.6317726673332,28.3157242303407
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Cambodia,KHM,38.8184579179929,37.9532341302252,37.1236323665221,36.3057979438235,35.545693476958,34.8947726995647,34.4553728972958,33.9783074636825,33.5385625799978,33.2034557470865,32.984247549119,32.7440997876689,32.6362568691395,32.5928333964673,32.5103226348404,32.3358355312098
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Cameroon,CMR,44.6666973702807,44.5879273505097,44.475360080801,44.3471006987176,44.2216295252214,44.1039564332222,44.0515817747998,43.9826953928539,43.8922643283316,43.7682214649895,43.6039887018851,43.446110728311,43.2445970710364,43.0028957145376,42.7267987889886,42.4214218869744
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Canada,CAN,18.2718461775037,17.9902189483594,17.7192096573354,17.4709495776037,17.2530740552502,17.063916672884,16.9869552119333,16.8648432836135,16.7296304702345,16.6147105677467,16.5331235125927,16.4228655264258,16.3817881658405,16.3722009005922,16.3409259592649,16.2657006569124
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Central African Republic,CAF,44.2049564151717,44.3967115547918,44.563680426591,44.6895194149984,44.7467898925578,44.7168293470238,45.0911414354748,45.3900402587556,45.6074330337592,45.756988574508,45.8546236018261,45.6019914302332,45.291622546618,44.9376086336161,44.5596101655929,44.1757914021559
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Chad,TCD,49.5481264419171,49.5768070786681,49.5369001223549,49.4346130838386,49.2813554818336,49.0892573885509,48.9884367988882,48.8293048636063,48.6242134312619,48.3821742820823,48.1066737255341,47.9102161963938,47.6749108706161,47.4038611014141,47.1005167751562,46.7700669620264
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Channel Islands,CHI,16.9886975242196,16.878272338498,16.7379826998275,16.5594165594166,16.3382995119445,16.0837294425663,16.1666687666158,16.1644589540571,16.1097926167075,16.0552779320131,16.0042097018944,15.8954844026468,15.7750869200336,15.6593080881132,15.5476575879138,15.4397583362379
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Chile,CHL,25.5181702588575,24.954235053141,24.3878289882118,23.8338970006606,23.3157652039849,22.8468354356514,22.4793666541171,22.1335953950019,21.8189301572748,21.5342780358048,21.27252170767,20.9853414146029,20.6915121181649,20.4032197941662,20.1264235251249,19.8546649579993
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,China,CHN,21.0332242406171,20.4281495672099,20.0299339375874,19.7978343169827,19.6171272241216,19.4249739569094,19.2884720664202,19.1558335245531,19.0294950744957,18.9244234777894,18.8425999254602,18.7740359455289,18.7083484689094,18.6382085233776,18.5515070133107,18.439131660129
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Colombia,COL,31.5948659524584,31.0456896140474,30.4118375417208,29.7282423552053,29.0550024533901,28.4239495031918,27.7679142001639,27.180836867661,26.6390781750507,26.1083132280602,25.5798961740419,25.0665102784917,24.5492543355731,24.0431779368572,23.5607353529752,23.0998387644467
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Comoros,COM,42.6928171629677,42.4219950875525,42.1602658103317,41.9091246750031,41.6671578972189,41.4329151648175,41.2624793648298,41.0877076648646,40.9064042043889,40.715701404611,40.5071297588048,40.3407646645434,40.1347552628117,39.8979120318983,39.6425991938678,39.3728072075194
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,"Congo, Dem. Rep.",COD,46.3330601822884,46.4651529283004,46.5461869123105,46.5944427235274,46.6277560502309,46.6526559631396,46.772787353568,46.8527458822316,46.894112617223,46.8919220432173,46.8428188772424,46.8422640042608,46.7756345258662,46.6521985012589,46.4811078844361,46.2671425196038
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,"Congo, Rep.",COG,42.490581169021,42.3961469253827,42.3274767679991,42.274860496643,42.2132219271898,42.1242845923411,42.3272813360645,42.4670417219309,42.5507240841584,42.5889902423268,42.5845929799374,42.5028210290873,42.3685266740772,42.1843168148358,41.9536585747042,41.6811466555035
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Costa Rica,CRI,27.969138773128,27.2502862410558,26.5945851917688,25.9855303812807,25.3957327839516,24.8156055435008,24.3465158646799,23.8765611453476,23.4238306451783,23.011430400064,22.6461845452334,22.3480896207071,22.0758433037671,21.8242505988847,21.5792104700859,21.3295005728709
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Cote d'Ivoire,CIV,43.2343477120504,43.2839798015876,43.2708610641616,43.2084263715289,43.116786013264,43.0105977894433,42.8734102759388,42.7338652238924,42.5844390783806,42.4133495936931,42.2196673130269,42.0882830718941,41.9179743268459,41.7278445814144,41.5409852441067,41.3664120874742
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Croatia,HRV,16.7595923759021,16.4631811760324,16.4112332944386,16.4963837838998,16.5433984350904,16.4673324359615,16.45128623936,16.2580501619101,15.9637482501167,15.7055214723926,15.5526295749495,15.437895477379,15.4386465254636,15.5070879936598,15.5519933266835,15.5257031302102
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Cuba,CUB,19.8255723324334,19.4052977779172,19.0864212291031,18.8372568606014,18.5937744181138,18.3336324225619,18.0744745776666,17.8492405276129,17.6461075171881,17.4493045969965,17.2460397139176,17.1441583968551,16.974018614738,16.7744978365695,16.6017759999773,16.4781056814051
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Curacao,CUW,23.5643207265693,23.5272311139049,23.3745788860552,23.1774584010051,23.0653273831734,23.0692924872356,22.7282488868527,22.5762788336811,22.4883714452831,22.3356899711966,22.0753506028868,21.8403727885996,21.4726981520613,21.0102929956767,20.5596398700123,20.191071830818
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Cyprus,CYP,20.3283929648743,19.9510241775544,19.558483242517,19.1689677213756,18.7846389900567,18.4052039122938,18.1638099038403,17.9305891050762,17.7333181766511,17.5683619659668,17.4156984494191,17.4016688565432,17.3590426567731,17.3002226984327,17.2121669222439,17.0773171790547
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Czech Republic,CZE,15.5324525403288,15.3794971229841,15.1827738366458,15.0023645508265,14.9037740608609,14.897101739606,15.0368816338674,15.1878567934473,15.3620318952521,15.5650848847214,15.7930535344732,15.8839970347031,16.0653591398343,16.2691519342629,16.4056078475802,16.4350191426418
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Denmark,DNK,19.3687770614156,19.2547891818304,19.1145386442226,18.9496323060012,18.7552969599326,18.5297736117808,18.3909236214592,18.1362085106368,17.8338568063388,17.5665698466233,17.3703552874568,17.1090983280178,17.0060801522125,16.98444879598,16.9367091430658,16.819738823996
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Djibouti,DJI,38.1671942402179,37.1787813406741,36.2287665015306,35.3142033192195,34.4252955093561,33.562890859152,33.0065323622927,32.4777800085922,31.96055314132,31.4335792777002,30.8937586547358,30.4557333371415,29.9806794170451,29.4924630284202,29.024098197665,28.5859346850536
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Dominican Republic,DOM,33.3379373979794,32.9009141748757,32.4468785151497,31.9788190313965,31.5150335652523,31.0718991911916,30.6850385350936,30.3241407428384,29.9869900247589,29.6682369882821,29.3629344866997,29.0790783672308,28.8067112271294,28.5431542451219,28.2835817836017,28.0218212448918
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Ecuador,ECU,33.7273954746673,33.2906015157052,32.8818767422345,32.4841355359876,32.0748370946886,31.6478761036882,31.2401529789964,30.8275301767155,30.4166020348224,30.0229611996172,29.6570321550608,29.3018591257682,28.9556018201132,28.623181538558,28.302545070259,27.9881847184901
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,"Egypt, Arab Rep.",EGY,34.4767449414498,34.0268942385353,33.6740497087259,33.4121456089952,33.2376199483094,33.1585515265432,33.1667086471459,33.3277404136597,33.5718314743364,33.7994235265891,33.957194961616,34.2958346541372,34.4256041891198,34.4446438630046,34.4770523292783,34.5617405086782
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,El Salvador,SLV,37.1312813933353,36.4892416297604,35.9025892760593,35.3342601304455,34.7420713303596,34.1122215467803,33.4374621996201,32.7045977921276,31.9732364463798,31.3307149772376,30.8157845276877,30.2772558437078,29.8654017432726,29.5567606998075,29.2946605970259,29.0416950992352
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Equatorial Guinea,GNQ,37.6873128756627,37.257951982261,36.8196269677914,36.4481912963274,36.1347617936022,35.8349516265064,35.5796878304326,35.2488957522947,34.9416721002436,34.6753332783995,34.413748904775,34.2618152643856,34.035599916585,33.8372390496442,33.6751465529707,33.5025244111843
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Eritrea,ERI,39.2643844095952,39.3374346017055,39.4667073107144,39.6622817169962,39.9322842265629,40.2508219323364,40.9617668514918,..,..,..,..,..,..,..,..,..
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Estonia,EST,16.7486261599464,16.5701698981122,16.4759622848674,16.4827794251678,16.5725349938246,16.7125005641922,16.9294456908982,17.1141070160592,17.2889784509377,17.4868793091667,17.7227843471901,17.675234061308,17.741046032391,17.8568794276203,17.9339829499574,17.9239278485686
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Eswatini,SWZ,43.6272435720549,43.3555013700418,43.1345708599049,42.9534269158969,42.8139043379302,42.7042968143278,42.3941778065371,41.9689331529981,41.5006392961764,41.0761069899925,40.7291960242752,40.1199413636473,39.6699666348729,39.2952752926595,38.8686721512465,38.3309717380172
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Ethiopia,ETH,47.1170595385133,46.9413752302656,46.7083075637699,46.4006071084783,46.012761361348,45.5612293587746,45.0128469868377,44.4419013795898,43.857156723501,43.2696634858772,42.6894412775569,42.2275651187471,41.7522537230062,41.2803349865757,40.8294453862997,40.4053647944989
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Fiji,FJI,30.9359248510768,30.7410256713733,30.44579213545,30.0762120966434,29.6916614860168,29.3454958844315,29.3688086223021,29.4474757233115,29.6143697576227,29.8604288109787,30.1466789918708,30.0510484000244,29.9638324160395,29.8270915889937,29.6064608977756,29.3210841860895
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Finland,FIN,18.0815429334664,17.9255408883585,17.733254947949,17.5257024308498,17.3425698607155,17.2040658770204,17.1624854020018,17.1252524903232,17.0984888063818,17.0720985305142,17.0306733911251,16.9635587748112,16.873505707181,16.758699652543,16.6202455989821,16.4593036320371
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,France,FRA,19.5565996569669,19.5360491991444,19.5332257219118,19.5387413100648,19.5377739904201,19.5214320686885,19.5269329373015,19.5211242838092,19.4980835521646,19.4515262843246,19.3752485930697,19.2632957507855,19.1230889998407,18.9640639872369,18.8031661983219,18.6489842492029
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,French Polynesia,PYF,28.2727368690905,27.5903578424775,27.0255816026384,26.5450756372074,26.1103138683446,25.6994134897361,25.3227633069083,24.9311676014276,24.5568296526532,24.2669253208446,24.074942127543,23.620345505981,23.3253315043439,23.1003752345216,22.8288525146298,22.4685613063313
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Gabon,GAB,39.6918869015263,39.0913200471027,38.5449841302455,38.0640125106566,37.6513439468734,37.3080236967517,36.9366341503402,36.6052080882626,36.3397330146483,36.1421841881269,35.9920188015902,36.2520275046465,36.4898486929984,36.6982404648612,36.856531235084,36.9455375538242
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,"Gambia, The",GMB,47.016691506382,46.8535308422046,46.634136516097,46.3773767149015,46.1132908146431,45.864459726717,45.7649370503401,45.6478661197647,45.5231019680861,45.3953062210249,45.2634580071518,45.213352744956,45.1379478661246,45.0347827394138,44.8976436921787,44.725415922706
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Georgia,GEO,21.0894621705527,20.6614123395074,20.3484944076849,20.1437897702778,20.0170587339138,19.954173301724,20.0823631329866,20.2175969091043,20.3767838536882,20.582954730071,20.8375916093057,21.1100744176683,21.3845986615257,21.6507763295416,21.8838007013537,22.062489118869
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Germany,DEU,15.110214508288,14.8453533816225,14.6400170844669,14.4816821731058,14.3356456311057,14.1843847218647,14.1286086782068,14.044615712536,13.94436528384,13.8597301066805,13.8190940782073,13.9263412606703,14.0667428041208,14.2382857454951,14.414197734909,14.5645184528236
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Ghana,GHA,41.3095202227095,40.9553230304,40.6214216318802,40.2987847513864,39.9713239642574,39.6351871712879,39.421249461643,39.1980574594271,38.968017925048,38.733386752811,38.4935634841837,38.3205189880866,38.1114917255057,37.8799123720891,37.6413053222459,37.4009039619622
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Greece,GRC,15.1812399969261,15.2855549594674,15.407169685472,15.5276284609474,15.6205826951017,15.6693221512435,15.6687516600565,15.5899359776985,15.4650952571831,15.3449610757645,15.2501425607737,15.0473654435295,14.9011163453553,14.7708770877475,14.595858006583,14.3505858096034
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Grenada,GRD,28.4456975215743,27.5752863536373,26.7720550739419,25.9530929677067,25.0819211684299,24.2029552611474,24.0896877605856,23.8524167403478,23.6379613356766,23.5439675406197,23.5923963175315,23.5979711500414,23.7462203216976,23.9592607100887,24.1271754155886,24.1944022870857
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Guam,GUM,29.9722593748452,29.6391593166665,29.2709157436709,28.8688196486373,28.4435278717676,28.015501771102,27.5720469091044,27.1388974437943,26.7189651780445,26.3144342537643,25.9274631639342,25.5818468632448,25.2201038191475,24.8689129629851,24.5555858213816,24.2952783650458
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Guatemala,GTM,43.8529629427217,43.3893664708406,42.8171084929145,42.1728631094321,41.5185945313708,40.8877192455132,40.1748597067873,39.5285571360563,38.9137510197401,38.2811204012332,37.6149468417761,37.0109481537398,36.3695038380041,35.7219441617265,35.1153644074157,34.5702766330403
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Guinea,GIN,49.4553711973776,49.3819210730588,49.2750281446694,49.1338946771454,48.961018039541,48.7587952161845,48.5203630926868,48.2520129358263,47.9575356075498,47.6492781247785,47.3382492829182,46.8260897434873,46.3137502572608,45.8058828289529,45.3024330712812,44.8039376481332
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Guinea-Bissau,GNB,45.4952539447732,45.3331448737747,45.1475642514457,44.9533615678744,44.7659287835645,44.5918151664932,44.5230497389103,44.4290914036229,44.3172101998759,44.1905460569705,44.0447621096733,43.9420903109359,43.8012479467184,43.6234013843288,43.4056939084829,43.1473104150328
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Guyana,GUY,36.7788975906192,36.0377777837283,35.2299988729492,34.3636798808118,33.5132312446333,32.7390826260307,32.0663034335707,31.3997837308034,30.7774695414625,30.2181764730587,29.7242499029232,29.360641222797,29.0029278734582,28.6824262977655,28.4302681865686,28.2485861422984
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Haiti,HTI,39.2899761138994,38.8908225206167,38.5044969519686,38.1254710921559,37.7459771026033,37.3614644538609,36.9801101865682,36.5931221759532,36.2002904250515,35.8046063323146,35.4075426597242,35.0197294856055,34.6338494440513,34.2481615654454,33.8614033837652,33.4724679615637
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Honduras,HND,41.5147841198708,40.9336929361086,40.3680288876646,39.7867815735164,39.1451412622732,38.4271342636293,37.6956511463011,36.9002702419375,36.0685838637268,35.2509538330488,34.47895085507,33.7424451271975,33.0716551998442,32.4520555410896,31.8562314925835,31.2722272514185
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,"Hong Kong SAR, China",HKG,15.4890223120639,14.9233980931767,14.4511150676879,14.0420514402163,13.6712932881562,13.3421455095594,13.0987066396072,12.8258304810168,12.6092563968175,12.5620126661219,12.7268576406805,12.7825304561895,13.12327523672,13.6310485206752,14.1335040911374,14.5396093690492
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Hungary,HUN,16.7582123119334,16.7060909278225,16.5766935439947,16.3951421582227,16.2202185372535,16.0862470016268,15.9233801286239,15.7936568100406,15.7007533905143,15.6390344040208,15.6047410687462,15.5160227548462,15.5102990912109,15.5450758972744,15.5612000217002,15.5305626789797
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Iceland,ISL,22.5940800237989,22.3078150132266,21.9888256501529,21.6625007191853,21.355697952004,21.0705035257959,21.0510484702647,20.9615994922247,20.8445325517191,20.7433943736248,20.6639104324471,20.4693838362017,20.3289203092495,20.2035623409669,20.0375961933854,19.8098071818208
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,India,IND,33.2451148623412,32.8754906678946,32.4982208455501,32.108923416776,31.6949413789729,31.2476349408844,30.8101905945504,30.3237167102692,29.8058746681631,29.2859115511432,28.7814127599493,28.2555589111173,27.7818826491022,27.3359944031736,26.8834903554756,26.4130462687842
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Indonesia,IDN,30.3816742578004,30.0328541672388,29.7700337675852,29.58391397949,29.467535524017,29.397178250082,29.0902175299515,28.8330851142031,28.5840285171256,28.2984014433501,27.9643120373872,27.7281570215027,27.3945034810032,27.0158765847801,26.6641878090621,26.3683226970828
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,"Iran, Islamic Rep.",IRN,26.931415333429,26.1165483797377,25.4446224407393,24.9325420490568,24.5734696940288,24.3495581921448,24.1165051774592,24.0036950240284,23.9971986583042,24.0727928037735,24.2070158166811,24.3911500006431,24.6230589853457,24.8605529717368,25.0475520465678,25.1502638415601
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Iraq,IRQ,42.7620146185859,42.7302189349569,42.6888639026084,42.630171664208,42.566256872377,42.5177529664164,41.9520858290577,41.4402269458752,40.96463475023,40.477069992761,39.9462103018499,39.7278069720328,39.390798200015,38.9919351748788,38.6153168333466,38.2975489761211
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Ireland,IRL,20.770806577614,20.8482399778325,20.9794912129048,21.1450463591094,21.3068363518287,21.4344866107925,21.7455203880436,22.0062781540896,22.2236656553886,22.4172708483051,22.5918375501185,22.4655886538491,22.3059172705948,22.1026245759977,21.8415649157164,21.5181110482432
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
