SeriesName,SeriesCode,CountryName,CountryCode,2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,South Africa,ZAF,..,..,88.7172470092773,..,92.8948593139648,92.8773193359375,93.1021423339844,93.7294692993164,..,94.1399002075195,94.367919921875,..,87.0466690063477,..,95.0229721069336,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,South Sudan,SSD,..,..,..,26.8312797546387,..,..,..,..,..,..,..,..,..,34.5227584838867,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Spain,ESP,97.7506866455078,97.7521362304688,97.9388427734375,97.6306076049805,97.6792678833008,97.7489013671875,97.7837524414063,97.8945388793945,98.0791320800781,98.0937194824219,98.1432571411133,98.2505111694336,..,98.4365005493164,..,98.5944595336914
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Sri Lanka,LKA,..,90.8088302612305,..,90.5579528808594,..,91.1813583374023,..,..,..,..,..,92.3869018554688,91.895751953125,91.7098236083984,92.2529602050781,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Sudan,SDN,..,..,..,53.5173797607422,..,..,..,..,..,..,..,..,..,60.6971817016602,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Suriname,SUR,..,..,..,94.6209411621094,..,94.6757507324219,..,92.8686599731445,..,..,..,..,..,94.3832702636719,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Sweden,SWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Switzerland,CHE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,99.8000030517578,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Tanzania,TZA,..,..,..,..,..,67.8006973266602,..,78.1005935668945,..,..,77.8872299194336,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Thailand,THA,93.5064697265625,..,..,..,..,96.430908203125,..,..,93.7020721435547,..,92.8683090209961,..,..,93.7677612304688,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Timor-Leste,TLS,..,..,50.5999984741211,..,..,58.3089790344238,..,..,..,..,..,..,..,68.0668334960938,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Togo,TGO,..,56.888370513916,..,..,57.0933799743652,..,60.4099388122559,..,..,..,63.7456207275391,..,..,..,66.5370788574219,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Tonga,TON,..,99.0184631347656,..,..,..,..,99.3855285644531,..,..,..,..,..,..,99.4143676757813,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Trinidad and Tobago,TTO,..,..,..,..,..,98.6999969482422,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Tunisia,TUN,..,..,77.1903991699219,77.7146224975586,..,79.1305770874023,79.6539077758789,80.21875,..,79.0364303588867,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Turkey,TUR,88.2290573120117,88.1193923950195,88.6558990478516,..,90.8167190551758,92.6605987548828,94.106086730957,94.9197463989258,95.2566604614258,95.4396286010742,95.6014175415039,96.1673278808594,96.1505279541016,..,96.7422103881836,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,99.6999969482422,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Uganda,UGA,..,71.3731384277344,..,..,..,73.2118835449219,..,70.1982192993164,..,..,..,..,..,76.5274963378906,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Ukraine,UKR,..,..,..,..,..,..,..,99.9743499755859,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,United Arab Emirates,ARE,90.0338516235352,..,..,..,..,..,..,..,..,..,..,..,..,..,97.5569229125977,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,United States,USA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Uruguay,URY,..,97.7896270751953,97.8638916015625,98.1635589599609,98.2672271728516,98.0727081298828,98.3358993530273,98.3959426879883,98.3638687133789,98.4359283447266,98.5238723754883,98.5614700317383,98.61572265625,98.703857421875,98.7703475952148,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Uzbekistan,UZB,..,..,..,..,..,..,..,..,99.9948577880859,99.9805526733398,99.9838333129883,99.986572265625,..,99.9928894042969,99.9999465942383,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Vanuatu,VUT,..,..,..,..,..,..,..,..,..,84.6999969482422,..,..,..,87.5063095092773,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,"Venezuela, RB",VEN,..,..,95.1546401977539,..,95.5119934082031,..,94.7702178955078,..,..,..,96.6052169799805,97.1270904541016,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Vietnam,VNM,..,..,..,..,93.5204467773438,..,..,..,..,..,..,..,..,..,95.7538681030273,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,West Bank and Gaza,PSE,..,93.4508666992188,93.7617034912109,94.0098419189453,94.4301834106445,94.7174835205078,95.0258178710938,95.671012878418,96.046028137207,96.2129287719727,96.4771194458008,96.7191925048828,96.9244003295898,97.2186126708984,97.3782577514648,97.5144577026367
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,"Yemen, Rep.",YEM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Zambia,ZMB,..,..,61.1270904541016,..,..,83.0076675415039,..,..,..,..,..,..,..,86.7479629516602,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Zimbabwe,ZWE,..,..,..,..,..,..,83.5827102661133,..,..,88.6934204101563,..,..,..,..,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Africa Eastern and Southern,AFE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Africa Western and Central,AFW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Arab World,ARB,84.0660095214844,82.648063659668,83.3893280029297,84.0450897216797,81.3358688354492,81.6814498901367,82.0158004760742,85.9053497314453,86.2937774658203,87.1857070922852,83.8176498413086,86.0872497558594,86.6084671020508,82.8308715820313,82.9079437255859,82.9774398803711
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Caribbean small states,CSS,95.1563034057617,95.205680847168,95.6647109985352,95.781120300293,95.9066696166992,95.9585113525391,96.0677337646484,96.0912017822266,96.5285491943359,96.6560592651367,96.6203765869141,..,..,..,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Central Europe and the Baltics,CEB,99.0911178588867,99.0752182006836,99.0644302368164,99.0724411010742,99.3637084960938,99.3832778930664,99.4017181396484,99.4195709228516,99.4389801025391,99.4587631225586,99.4761199951172,99.4960021972656,..,..,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Early-demographic dividend,EAR,83.9965209960938,84.4989318847656,84.851448059082,86.6971206665039,87.3152694702148,87.4982681274414,87.7250137329102,88.3721923828125,89.2036972045898,89.864631652832,90.5068817138672,91.008171081543,91.3330535888672,91.6825332641602,92.0837936401367,92.4192733764648
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,East Asia & Pacific,EAS,98.1594696044922,98.1200866699219,98.378288269043,98.744140625,98.7107925415039,98.6647796630859,98.2505264282227,98.287239074707,98.3157424926758,98.5447311401367,98.5968933105469,98.6183700561523,98.6462936401367,98.6508102416992,98.6892776489258,98.7220916748047
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,East Asia & Pacific (excluding high income),EAP,98.3103179931641,98.2529220581055,98.5171279907227,98.8921737670898,98.8571319580078,98.8414916992188,98.4247817993164,98.4567489624023,98.4813385009766,98.6729888916016,98.7231292724609,98.7409133911133,98.7667770385742,98.7690734863281,98.8050689697266,98.8349685668945
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,98.2917022705078,98.2336578369141,98.5007095336914,98.8797836303711,98.8441696166992,98.8280715942383,98.4060974121094,98.4378967285156,98.4621887207031,98.6557464599609,98.7061386108398,98.7238922119141,98.7499618530273,98.7522430419922,98.7887573242188,98.8191223144531
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Europe & Central Asia,ECS,99.1892623901367,99.171142578125,99.2238616943359,99.2201690673828,99.4168395996094,99.4722366333008,99.5011596679688,99.5374069213867,99.5668716430664,99.5940780639648,99.6096496582031,99.6416015625,99.6588668823242,99.6701126098633,99.6848678588867,99.696418762207
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Europe & Central Asia (excluding high income),ECA,99.0174179077148,99.0196075439453,99.0556335449219,99.100700378418,99.3590698242188,99.4401168823242,99.5290069580078,99.5851593017578,99.6259765625,99.6545028686523,99.680061340332,99.7351913452148,99.7375564575195,99.755126953125,99.7687683105469,99.7776336669922
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,99.0237121582031,99.0240783691406,99.0539169311523,99.0921401977539,99.3746185302734,99.4489288330078,99.5303192138672,99.5825729370117,99.6217193603516,99.6499404907227,99.6751022338867,99.7259674072266,99.7295303344727,99.7461700439453,99.7591094970703,99.7680435180664
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Fragile and conflict affected situations,FCS,71.9134216308594,72.3635635375977,69.29296875,69.7268905639648,68.6723709106445,68.8304061889648,69.7656173706055,71.8296508789063,72.3854675292969,73.2395095825195,71.8871917724609,74.0441436767578,74.7802886962891,73.1503524780273,73.4748306274414,73.8315582275391
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Heavily indebted poor countries (HIPC),HPC,63.0612411499023,61.6985511779785,63.2524681091309,63.6609916687012,64.1307067871094,65.2720718383789,67.6121063232422,69.3593673706055,70.3863220214844,71.3092269897461,72.0269470214844,72.6354827880859,73.6316833496094,74.1113204956055,74.7001037597656,75.2928771972656
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,High income,HIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,IBRD only,IBD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,IDA & IBRD total,IBT,87.1007537841797,87.4359436035156,87.3169937133789,88.2076034545898,88.2826690673828,88.3419799804688,88.5894393920898,89.2080917358398,89.5837936401367,89.9264984130859,89.9728469848633,90.4472427368164,90.6562728881836,90.5718002319336,90.7878494262695,90.9702072143555
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,IDA blend,IDB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,IDA only,IDX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,IDA total,IDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Late-demographic dividend,LTE,98.3333892822266,98.4595031738281,98.7460174560547,98.8083724975586,98.8329620361328,98.8265686035156,98.9631576538086,99.1590194702148,99.2287902832031,99.2766418457031,99.2938385009766,99.3561019897461,99.3856506347656,99.4029312133789,99.4424362182617,99.4730377197266
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Latin America & Caribbean,LCN,96.6370086669922,96.7618026733398,97.0256195068359,97.1653671264648,97.4763793945313,97.3421630859375,97.7891082763672,97.9399108886719,97.9177627563477,98.2339706420898,98.3074493408203,98.4320297241211,98.4700775146484,98.5455322265625,98.5945587158203,98.6464920043945
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Latin America & Caribbean (excluding high income),LAC,96.5500793457031,96.6786193847656,96.9446563720703,97.0877914428711,97.4197692871094,97.2785186767578,97.7298202514648,97.8872680664063,97.8735504150391,98.203498840332,98.3040313720703,98.4258880615234,98.4737777709961,98.5497512817383,98.5982284545898,98.6504974365234
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,96.5812606811523,96.7072830200195,96.9747695922852,97.1157913208008,97.4344024658203,97.2963485717773,97.7529602050781,97.907356262207,97.8851699829102,98.2082595825195,98.3137512207031,98.4390029907227,98.4759216308594,98.5510025024414,98.5995712280273,98.6516723632813
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Least developed countries: UN classification,LDC,66.3022232055664,65.5058898925781,64.4906997680664,67.2152328491211,68.1902694702148,69.1363983154297,70.1972274780273,71.5390319824219,73.6208114624023,74.3454895019531,75.2679901123047,76.4036483764648,77.2486724853516,77.6322402954102,78.2592315673828,78.7119369506836
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Low & middle income,LMY,87.0105667114258,87.3533172607422,87.2373123168945,88.1381683349609,88.2140731811523,88.2770767211914,88.5274200439453,89.15234375,89.5336608886719,89.8805236816406,89.9287185668945,90.4068069458008,90.6198501586914,90.536750793457,90.7551422119141,90.9391479492188
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Low income,LIC,62.7431106567383,61.2822189331055,62.7932395935059,63.414119720459,64.3034591674805,64.9581069946289,67.4230270385742,68.3488082885742,69.582649230957,70.049186706543,70.7230529785156,71.2922134399414,72.2225189208984,72.5901184082031,73.0550231933594,73.5284118652344
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Lower middle income,LMC,80.2861709594727,81.5904083251953,81.0004501342773,82.7746887207031,83.3327102661133,83.667610168457,84.0282287597656,85.074951171875,86.014778137207,86.7470169067383,87.4863510131836,88.0457534790039,88.4895477294922,88.9678802490234,89.4332275390625,89.8203430175781
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Middle East & North Africa,MEA,89.5196075439453,89.571647644043,90.1842193603516,90.9100723266602,88.6579437255859,88.9347610473633,88.9949569702148,92.6123123168945,92.9809722900391,93.9331665039063,90.7745590209961,93.019660949707,93.5956573486328,89.9019927978516,90.1192626953125,90.3305282592773
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Middle East & North Africa (excluding high income),MNA,88.7115478515625,88.6929931640625,89.314208984375,90.0771484375,87.4709320068359,87.7642288208008,87.6828308105469,91.7632827758789,92.17578125,93.2511291503906,89.6596069335938,92.2020797729492,92.8519973754883,88.647590637207,88.9077377319336,89.1712188720703
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,88.6003189086914,88.5776672363281,89.202018737793,89.9683380126953,87.3238677978516,87.6149597167969,87.52587890625,91.657958984375,92.0718383789063,93.1598205566406,89.5112609863281,92.0899200439453,92.7481994628906,88.4771194458008,88.7406616210938,89.007942199707
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Middle income,MIC,89.3632278442383,89.9247131347656,89.6993408203125,90.6905899047852,90.75244140625,90.8301391601563,90.9143295288086,91.5900497436523,91.9593276977539,92.3803405761719,92.4329299926758,92.9761505126953,93.1634063720703,93.0841293334961,93.3320693969727,93.537956237793
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,North America,NAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,OECD members,OED,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Other small states,OSS,89.0155181884766,88.5544128417969,87.8688888549805,88.076057434082,87.1907501220703,86.7718887329102,87.4812774658203,87.8653793334961,88.2514266967773,88.6672592163086,89.4409408569336,89.5470733642578,89.7440032958984,89.9303894042969,90.1911468505859,90.4656600952148
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Pacific island small states,PSS,96.5851593017578,96.6576538085938,96.7193374633789,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Post-demographic dividend,PST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Pre-demographic dividend,PRE,66.7291412353516,67.3818664550781,64.7395629882813,64.8904266357422,63.9442710876465,64.8756408691406,66.8345108032227,69.7429122924805,70.5135192871094,71.6207885742188,70.7772827148438,72.8918075561523,73.855712890625,72.9390563964844,73.5455474853516,74.1419906616211
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Small states,SST,90.7470092773438,90.3893508911133,89.9422378540039,90.0958862304688,89.4461669921875,89.1417388916016,89.6711883544922,89.9507369995117,90.3174514770508,90.6519165039063,91.2265319824219,91.2965316772461,91.4360809326172,91.5719909667969,91.7667083740234,91.9748229980469
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,South Asia,SAS,77.1795806884766,78.2774963378906,78.3388595581055,81.0423202514648,81.9690933227539,82.210693359375,82.9309921264648,83.8725814819336,85.1733703613281,85.9856872558594,86.9643707275391,88.087890625,88.6294479370117,89.2671966552734,89.9569702148438,90.5348510742188
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,South Asia (IDA & IBRD),TSA,77.1795806884766,78.2774963378906,78.3388595581055,81.0423202514648,81.9690933227539,82.210693359375,82.9309921264648,83.8725814819336,85.1733703613281,85.9856872558594,86.9643707275391,88.087890625,88.6294479370117,89.2671966552734,89.9569702148438,90.5348510742188
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Sub-Saharan Africa,SSF,68.4528732299805,69.0359497070313,67.6493377685547,67.8580932617188,68.3157730102539,69.2070388793945,70.9651718139648,72.3526077270508,73.1540069580078,73.8243408203125,74.4040832519531,74.9061737060547,75.530632019043,75.9282684326172,76.3155517578125,76.69580078125
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Sub-Saharan Africa (excluding high income),SSA,68.4150466918945,68.9997406005859,67.6117706298828,67.8199768066406,68.2783966064453,69.1711807250977,70.9319610595703,72.3216934204102,73.1247634887695,73.7966537475586,74.3778533935547,74.8812026977539,75.5070877075195,75.9059295654297,76.2943801879883,76.6757278442383
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,68.4528732299805,69.0359497070313,67.6493377685547,67.8580932617188,68.3157730102539,69.2070388793945,70.9651718139648,72.3526077270508,73.1540069580078,73.8243408203125,74.4040832519531,74.9061737060547,75.530632019043,75.9282684326172,76.3155517578125,76.69580078125
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Upper middle income,UMC,98.3701477050781,98.2338104248047,98.4533386230469,98.7707824707031,98.4691314697266,98.4503707885742,98.4294509887695,98.9215927124023,98.8766326904297,99.1510009765625,98.5493698120117,99.2228775024414,99.2001495361328,98.4830093383789,98.5179977416992,98.5533294677734
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,World,WLD,88.4752578735352,88.7642593383789,88.6670608520508,89.4507217407227,89.5234985351563,89.5674209594727,89.7832565307617,90.3369369506836,90.6743087768555,90.9933013916016,91.030143737793,91.4474334716797,91.62890625,91.5456619262695,91.7295303344727,91.8839797973633
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Afghanistan,AFG,..,..,..,..,..,..,46.9900512695313,..,..,..,..,..,..,..,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Albania,ALB,..,..,..,98.8312072753906,..,..,98.7911911010742,99.2313995361328,..,..,..,..,..,99.3300018310547,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Algeria,DZA,..,91.7796401977539,..,93.7673263549805,..,..,..,..,..,..,..,..,..,97.4265213012695,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Angola,AGO,..,..,..,..,..,..,..,..,..,77.4311294555664,..,..,..,..,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Antigua and Barbuda,ATG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Argentina,ARG,..,99.4460830688477,..,..,99.5842895507813,99.2986373901367,99.6282424926758,99.3758697509766,99.5513229370117,99.2967071533203,99.559700012207,99.5027084350586,..,99.5055236816406,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Armenia,ARM,..,..,..,..,..,..,99.8473968505859,..,..,..,..,..,99.8470230102539,..,..,99.8738174438477
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Aruba,ABW,..,..,..,..,..,99.1384124755859,..,..,..,..,..,..,..,99.5,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Austria,AUT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Azerbaijan,AZE,..,..,99.9891510009766,..,99.951301574707,99.9505996704102,99.9440994262695,99.9367523193359,99.9524688720703,99.9569931030273,99.9427795410156,99.9404830932617,99.9380493164063,..,99.9339294433594,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,"Bahamas, The",BHS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Bahrain,BHR,..,..,..,..,..,95.4544677734375,..,..,..,..,..,..,..,..,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Bangladesh,BGD,..,..,61.8728103637695,..,..,..,77.984992980957,77.8329086303711,85.5271530151367,85.5547332763672,87.8887710571289,92.2426528930664,92.9507598876953,93.2964401245117,94.8624267578125,94.4617767333984
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Barbados,BRB,..,..,..,..,..,..,..,..,..,99.9000015258789,..,..,..,..,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Belarus,BLR,..,..,..,..,99.8232116699219,..,..,..,..,..,..,..,..,..,99.8728332519531,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Belgium,BEL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Belize,BLZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Benin,BEN,..,42.3627014160156,..,..,..,..,..,52.4924697875977,..,..,..,..,..,60.9480781555176,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
